https://www.naturalnews.com/2018-02-09-science-purge-hockey-stick-climate-change-hoax-artist-demands-trump-supporting-scientist-be-removed-from-the-american-museum-of-natural-history.html,1
https://www.naturalnews.com/2018-02-08-the-goal-of-the-media-is-to-poison-the-minds-of-the-masses-with-toxic-hatred-thought-loops.html,1
https://www.naturalnews.com/2018-02-08-cell-phone-radiation-exposure-found-to-give-rats-cancer.html,1
https://www.naturalnews.com/2018-02-08-if-you-bought-bitcoin-you-may-have-accidentally-funneled-money-to-the-cia.html,1
https://www.naturalnews.com/2018-02-08-medicaid-expansion-obamacare-opioid-epidemic-senate-report.html,1
https://www.naturalnews.com/2018-02-08-video-game-addict-actually-paralyzed-from-the-waist-down-after-20-hour-gaming-binge.html,1
https://libertywriters.com/2017/12/anderson-cooper-hacked-look-sick-thing-leaked-trump/,1
https://libertywriters.com/2017/11/sarah-sanders-just-blasted-media-back-stone-age-trumps-pocahontas-joke/,1
http://empirenews.net/a-crying-donald-trump-was-escorted-off-mar-a-lago-golf-course-after-accidentally-pooping-his-pants/,1
http://empirenews.net/trump-begins-waging-battle-against-the-war-on-new-years-eve/,1
http://empirenews.net/donald-trump-signs-bill-reversing-gay-marriage-mainstream-media-completely-silent/,1
http://empirenews.net/new-super-bacteria-strain-has-caused-over-600-deaths-this-month-you-need-to-stop-washing-your-hands-in-public-restrooms/,1
http://empirenews.net/white-college-prof-tries-to-prove-theres-no-racial-bias-by-police-undergoes-surgery-to-look-black-hes-instantly-shot-and-arrested/,1
http://empirenews.net/deadly-new-disease-is-being-called-super-aids-and-is-killing-people-at-a-rapid-rate/,1
http://empirenews.net/breaking-president-donald-trump-has-made-a-major-announcement-its-time-to-quit/,1
http://empirenews.net/trumps-secret-addiction-exposed-how-the-president-has-gone-bankrupt-over-secret-purchases/,1
http://empirenews.net/jewish-reporter-asks-trump-if-he-plans-to-put-menorah-in-the-white-house-trump-tells-him-f-the-jews/,1
https://www.disclose.tv/french-military-now-trains-eagles-to-take-down-drones-322653,1
http://247newsmedia.com/obama-big-trouble-trump-finds-illegal-device-left-oval-office/,1
https://web.archive.org/web/20161115023815/http://denverguardian.com/2016/11/05/fbi-agent-suspected-hillary-email-leaks-found-dead-apparent-murder-suicide/,1
http://gossipmillsa.com/president-jacob-zuma-to-get-circumcised-after-his-wives-demanded-the-zing/,1
https://www.infowars.com/poll-americans-overwhelmingly-believe-obama-improperly-surveilled-trump-campaign/,1
https://www.infowars.com/obama-state-dept-official-admits-free-flowing-exchange-of-reports-with-trump-dossier-author/,1
https://www.infowars.com/gop-lawmakers-release-video-exposing-deep-state-lies-to-fisa-court/,1
https://www.infowars.com/i-wanted-to-eat-it-schumers-tide-pod-obsession/,1
https://www.reuters.com/article/us-usa-congress-shutdown-budget/white-house-to-amend-budget-request-amid-new-spending-bill-official-idUSKBN1FT2AC,0
https://apnews.com/fcac93733be74a7092650d138346eaf5/WH-response-to-abuse-claims-shines-light-on-victims'-fears,0
https://apnews.com/796b7a8e32bc44aa8b89021a7d884a1c/Democrats-see-partisanship-in-GOP-Pennsylvania-district-map,0
"https://apnews.com/93af1798df9e4000963c20c336d9a06e/His-West-Wing-rattled,-Trump-casts-doubt-on-aide's-exit",0
https://apnews.com/e5f081ec3b9e49e18757c05691924374/Trump-accuses-Democrats-of-playing-politics-with-memo,0
"https://apnews.com/d6c71ee2baf74480b730f8f0efdcd02b/On-drug-costs,-modest-steps-follow-Trump's-big-promises",0
https://apnews.com/5894317101d44b57a7252fb4f1f876d8/AP-FACT-CHECK:-Shutdown-produces-lots-of-overblown-rhetoric,0
https://apnews.com/b9fc2c0b27df45f3856d4a75e26b8994/The-White-House's-promised-Spanish-website?-Nada-de-nada,0
https://www.economist.com/blogs/democracyinamerica/2018/02/trumparade,0
https://www.economist.com/news/united-states/21736186-should-it-choose-use-them-administration-has-big-stick-which-beat-those,0
https://www.economist.com/blogs/democracyinamerica/2018/01/full-passionate-intensity,0
https://www.economist.com/blogs/democracyinamerica/2018/01/salesman-chief,0
https://www.economist.com/news/united-states/21736148-path-citizenship-18m-undocumented-migrants-exchange-big-reduction,0
https://www.economist.com/blogs/democracyinamerica/2018/01/fighting-life,0
https://www.economist.com/news/united-states/21735585-get-ready-dysfunction-derby-brief-government-shutdown-could-presageanother,0
https://www.economist.com/blogs/democracyinamerica/2018/01/what-video,0
https://www.economist.com/blogs/democracyinamerica/2018/01/travelling-ban,0
https://www.economist.com/blogs/democracyinamerica/2018/01/shutdown-climb-down,0
https://www.reuters.com/article/us-usa-congress-shutdown/trump-signs-deal-to-end-brief-agency-shutdown-boost-u-s-spending-idUSKBN1FS232,0
https://www.reuters.com/article/us-puertorico-storm-aid/puerto-rico-says-to-receive-16-billion-in-federal-disaster-aid-idUSKBN1FU00V,0
https://www.reuters.com/article/us-new-york-corruption/star-witness-in-ex-cuomo-aides-corruption-trial-arrested-idUSKBN1FT2TY,0
https://www.reuters.com/article/us-usa-trump-parade-cities/rain-on-trumps-parade-democratic-mayors-sniff-at-military-pageant-idUSKBN1FT2L1,0
https://www.reuters.com/article/us-usa-colombia-drugtrafficking/u-s-homeland-security-agent-gets-prison-for-colombia-drug-lord-bribes-idUSKBN1FT2JJ,0
https://www.reuters.com/article/us-usa-immigration-services-exclusive/exclusive-trump-administration-may-target-immigrants-who-use-food-aid-other-benefits-idUSKBN1FS2ZK,0
https://www.reuters.com/article/us-usa-budget-wall/trump-budget-to-include-3-billion-for-border-wall-official-idUSKBN1FT09M,0
https://www.reuters.com/article/us-usa-congress-shutdown-factbox/factbox-a-look-at-past-u-s-government-shutdowns-idUSKBN1FT103,0
https://www.reuters.com/article/us-usa-congress-shutdown-impact/what-happens-in-a-u-s-government-shutdown-idUSKBN1FT0LY,0
https://www.reuters.com/article/us-usa-military-immigration/mattis-says-u-s-service-members-in-daca-will-generally-not-be-deported-idUSKBN1FS364,0
https://www.reuters.com/article/us-usa-immigration-ryan/house-speaker-says-will-move-on-immigration-bill-after-budget-idUSKBN1FS2NC,0
https://www.reuters.com/article/us-usa-politics-lgbt/dollars-data-support-record-number-of-transgender-u-s-election-candidates-idUSKBN1FS0NF,0
https://www.usatoday.com/story/news/politics/2018/02/10/partisan-sniping-intel-panels-could-mean-experts-intel-officials-may-share-less-info-congress-wake-n/315604002/,0
https://www.usatoday.com/story/news/world/2018/02/10/retired-navy-seal-who-killed-bin-laden-calls-trumps-military-parade-third-world/326089002/,0
https://www.usatoday.com/story/news/2018/02/10/trump-wake-aides-ouster-warns-mere-allegation-can-shatter-lives/326111002/,0
https://www.usatoday.com/story/news/politics/2018/02/10/analysis-nashville-mayor-megan-barry-scandal-reelection/326411002/,0
https://www.usatoday.com/story/news/politics/2018/02/09/supreme-court-verge-reversing-some-its-old-decisions/319834002/,0
https://www.usatoday.com/story/news/nation/2018/02/10/police-washington-man-raped-dying-woman-texted-photos/326302002/,0
https://www.texastribune.org/2018/02/10/cruz-braces-texas-gop-volatile-election-season-amid-democratic-enthusi/,0
https://www.texastribune.org/2018/02/09/tarrant-county-democratic-primary-clintonsanders-debate-isnt-over/,0
https://www.texastribune.org/2018/02/08/deadline-looms-congress-prepares-another-government-shutdown-least-few/,0
https://www.texastribune.org/2018/02/08/watch-texas-lt-gov-dan-patrick-addresses-conservative-policy-conferenc/,0
https://www.texastribune.org/2018/02/07/fbi-no-evidence-homicide-border-agents-death-cited-trump/,0
https://www.texastribune.org/2018/02/07/us-senate-moves-forward-disaster-funding/,0
https://www.forbes.com/sites/howardgleckman/2018/02/09/todays-massive-budget-deal-makes-big-medicare-changes/,0
https://www.forbes.com/sites/jjkinahan/2018/02/09/government-shutdown-ends-but-no-sign-of-any-bills-to-banish-market-volatility/,0
https://www.forbes.com/sites/stancollender/2018/02/09/2018-budget-deal-is-the-start-of-the-new-normal-in-u-s-politics-and-economy/,0
https://www.forbes.com/sites/stancollender/2018/02/08/this-budget-deal-may-be-the-end-of-the-house-freedom-caucus/,0
https://www.forbes.com/sites/susanadams/2018/02/08/trump-lied-about-what-he-paid-for-melanias-engagement-ring/,0
https://www.forbes.com/sites/phillevy/2018/02/06/trumps-terrible-horrible-no-good-very-bad-trade-deficit/,0
https://www.bloomberg.com/news/articles/2018-02-09/trump-budget-assumes-u-s-growth-meeting-his-3-goal-over-decade,0
https://www.bloomberg.com/news/articles/2018-02-10/white-house-speechwriter-resigns-amid-domestic-abuse-allegations,0
http://weconservative.com/breaking/breaking-malia-obama-sex-tape-surfaces-gross/,1
http://weconservative.com/breaking/breaking-bill-clinton-caught-camera-new-mistress/,1
http://weconservative.com/breaking/breaking-chelsea-clinton-reports-bill-hillary-missing/,1
http://weconservative.com/breaking/breaking-breaking-news-sarah-palin-coma-hit-run/,1
http://weconservative.com/breaking/breaking-152-dead-obama-orders-escort-jet-fire-passenger-plane/,1
http://weconservative.com/breaking/breaking-clinton-foundation-cargo-ship-raided-port-baltimore-reveals-sick-secret/,1
http://weconservative.com/breaking/breaking-harvard-suspends-malia-obama-trial/,1
http://washingtonevening.com/breaking-obamas-best-friend-just-betrayed-joined-trump-look-live-tv-today/,1
http://washingtonevening.com/revolt-democrat-senator-diane-feinstein-calls-investigation-obama-lynch-hillary-2/,1
http://usanewshome.com/us-news/texas-town-drops-english-official-language/,1
http://usanewshome.com/uncategorized/breaking-matt-lauer-72-hour-suicide-watch-failed-attempt-hang/,1
http://usanewshome.com/uncategorized/breaking-barack-obamas-horrifying-terrorist-secret-leaks/,1
http://usanewshome.com/uncategorized/just-woman-attempts-kill-barack-obama/,1
http://usanewshome.com/uncategorized/just-obama-first-president-ever-indicted/,1
http://usanewshome.com/uncategorized/breaking-lolita-express-flight-logs-reveal-another-democrat-likes-molesting-kids/,1
https://www.usapoliticstoday.com/judicial-watch-lynch-clinton/,1
https://www.usapoliticstoday.com/comey-sued-helping-terror-group/,1
https://www.usapoliticstoday.com/muellers-witch-hunt-obama-truth/,1
https://www.usapoliticstoday.com/obama-stole-presidency-new-report-shows-millions-illegals-flipped-2008-election/,1
https://www.usapoliticstoday.com/mainstream-media-covers-puerto-ricos-trump/,1
https://www.usapoliticstoday.com/donald-trump-declared-war-north-korea/,1
http://www.usafirstinformation.com/brad-pitt-shocks-america-im-tired-of-liberals-taking-my-money-im-voting-for-trump/,1
http://www.usafirstinformation.com/trump-just-announced-hes-wh-christmas-tree-no-matter-many-libs-triggered/,1
http://www.usafirstinformation.com/mystery-of-obamas-wedding-ring-finally-solved-shocking-findings/,1
http://www.usafirstinformation.com/americas-bonnie-clyde-and-their-destruction-of-america-is-nearly-complete/,1
https://www.nytimes.com/2018/02/10/us/politics/tax-cuts-election-message-trump.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=rank&module=package&version=highlights&contentPlacement=1&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/10/us/politics/trump-porter-me-too-movement.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=rank&module=package&version=highlights&contentPlacement=2&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/09/us/politics/trump-porter-abuse.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=rank&module=package&version=highlights&contentPlacement=2&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/05/us/politics/trump-accuses-democrats-treason-market-rout.html?action=click&contentCollection=Politics&module=RelatedCoverage&region=Marginalia&pgtype=article,0
https://www.nytimes.com/2018/02/06/us/politics/government-shutdown-trump-immigration.html?action=click&contentCollection=Politics&module=RelatedCoverage&region=Marginalia&pgtype=article,0
https://www.nytimes.com/2018/02/10/us/politics/guantanamo-sept-11-rishikof.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=2&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/10/us/politics/legal-violations-federal-rules.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=3&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/10/us/politics/trump-democrats-memo.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=5&pgtype=sectionfront,0
https://www.nytimes.com/2018/02/10/health/kentucky-medicaid-work-requirement.html?rref=collection%2Fsectioncollection%2Fpolitics&action=click&contentCollection=politics&region=stream&module=stream_unit&version=latest&contentPlacement=4&pgtype=sectionfront,0
https://www.washingtonpost.com/politics/in-fun-house-mirrors-of-trump-white-house-disarray-can-look-like-victory/2018/02/10/9321cec0-0e6e-11e8-8b0d-891602206fb7_story.html?utm_term=.a7bf08a9fc16,0
https://www.washingtonpost.com/news/the-fix/wp/2018/02/10/does-trump-believe-the-women-depends-if-he-likes-the-man/?utm_term=.84333db37910,0
https://www.washingtonpost.com/news/the-fix/wp/2018/02/10/if-kelly-goes-get-ready-for-the-white-house-to-downplay-his-limited-time-role/?utm_term=.03a256f6da69,0
https://www.washingtonpost.com/news/the-fix/wp/2018/02/10/the-white-houses-broken-promise-on-the-democratic-memo/?utm_term=.143d34691d30,0
https://www.washingtonpost.com/politics/trump-decries-lack-of-due-process-for-men-accused-of-sexual-harassment-abuse/2018/02/10/fb6f7e08-0e89-11e8-95a5-c396801049ef_story.html?hpid=hp_hp-top-table-main_trumpmetoo741pm%3Ahomepage%2Fstory&utm_term=.5baca81fafae,0
https://www.politico.com/story/2018/02/10/democrats-special-elections-organizing-401365,0
https://www.politico.com/story/2018/02/09/john-kelly-white-house-crisis-rob-portman-abuse-allegations-402082,0
https://www.politico.com/story/2018/02/10/white-house-infrastructure-memo-project-permitting-402095,0
https://www.politico.com/story/2018/02/10/fred-otto-warmbier-north-korea-olympics-402091,0
https://www.politico.com/blogs/under-the-radar/2018/02/10/manafort-new-defense-lawyer-402846,0
https://www.politico.com/story/2018/02/09/trump-mark-warner-texts-russia-jay-sekulow-401366,0
http://www.bbc.com/news/world-us-canada-43020821,0
http://www.bbc.com/news/world-middle-east-43020830,0
http://www.bbc.com/news/world-us-canada-43012430,0
http://www.bbc.com/news/world-us-canada-42996138,0
http://www.bbc.com/news/world-us-canada-42999286,0
